model/
lr = 0.001
1,5,10,50,100,200,500
2.8956834993935434,-1.0741874825849702,-4.209018154998404,-2.7242212862334965,-4.323490789649939,-5.343027738414918,-7.001996143648792
-0.40078373264423667,-0.43038304388279586,-1.3645402648765361,-2.272684338477899,-1.055518514411779,-6.099919792061982,-8.16087901142108
-2.649389190660009,-0.632417151620987,-2.302865684437582,-1.1034178545666098,-1.104675086370099,-3.705147626163683,-1.1988874995032286
0.03674781164948373,0.004931092803241577,-2.090199589966594,-6.057822083575921,-1.0423368666295494,-2.061696325722136,-4.613689138025267
-1.1905578618809138,3.411793394194569,-2.706074153534052,-1.1536170256868878,-1.2698174348094675,-1.1693494230301922,-1.0266587814678114
0.1962812043972986,1.177246393755797,0.1763527504005487,-2.1390048308535143,-1.6638195220435485,1.4731345429301441,-1.1768983331804965
0.23575778533579306,-2.9945601441322673,2.365602342471778,-4.242618392374067,-0.24065162929275724,8.179553916086995,-2.7733598490573717
lr = 0.003
1,5,10,50,100,200,500
0.3811622052772145,-0.49761038516221745,-0.04897803971625454,-4.159617133622459,-8.65167752201167,-3.922494816398058,-1.6524934421956128
-0.5679676482924253,-3.599712091468254,-4.563690948408107,-6.1728963583911405,-2.220292861102444,-9.480272992173223,-5.488461731952809
-1.6566228628538844,-0.8151203825684676,-1.9025205162547798,-5.9215326409058076,-5.691711029272867,-3.3548256085389654,-6.160152625871048
-0.1184586769478656,1.7981761097034448,-6.622427446018818,-8.61582168475463,-8.034156351416438,-1.1394392579827937,-1.1117218895997627
-6.680931933161906,8.097225534801772e-05,-0.1647175657095466,-9.320146361331783,-8.66897841654927,-3.277046849951078,-2.0171412984782773
-0.2662756371122705,-1.231141506416689,-8.783798521515731,-10.019769498995322,-2.4407550732490373,-9.489681362476334,-6.224963566059799
1.4930339513360802,-0.9236954928763776,-1.8105764528451644,-9.202496143281373,-4.644845615309609,-1.5613544909063708,-6.629940284909867
lr = 0.0001
1,5,10,50,100,200,500
1.6839087846524428,-2.573328080669561,-7.611185321115947,-8.399728911040953,-2.5217614986753025,-7.308378353213,-4.84150557654945
-0.3198971282651531,-9.564637615854455,-6.730277208410629,-11.380318001985138,-9.878618548137254,-2.833273662019635,-6.681253523470237
1.1571020567879067,-2.7494695872408297,-10.23259654027789,-5.06558795476532,-0.7527763805677479,0.5826183145594458,-1.121333865607303
-2.8376585402505374,-5.57069175264585,-4.157736565464172,-2.3801387602801234,-1.926952769266696,-5.5761470202625105,0.6584056890961857
-0.3070953512379396,-4.01147665985088,-3.495241730339454,-5.801914485861408,-2.8640767625945265,0.6465980753269525,4.420177698726206
0.01341816128331117,-3.46283161410513,-4.066099821766424,-1.3264358867463766,-1.4981534021318075,3.7719976004104927,-1.0746500442843572
1.1521956028705056,-2.057147435233581,-7.60419203438371,-2.015454456309663,1.6752744428151622,-4.181677702654857,-2.6653410387578798
lr = 0.0003
1,5,10,50,100,200,500
-0.3137141333997051,-0.45116434140874767,-3.5811522687613278,-5.427226341989377,-5.980992217594004,-3.047740318695613,1.5762401462700868
-0.16587443859023276,-1.7770975922396928,-3.9431185396453037,-3.9623332836891136,-3.1461718771235474,0.7858173880282329,-2.627645406461309
0.7231946702647731,-0.9894417599787747,-0.6796512273162042,2.7098695221298175,-2.2341247938897415,-0.3771758867154992,-1.0338231231982618
-0.6824177591379932,-1.6962997298553337,-4.1372187736950075,-2.367666302623843,7.554861302655604,-3.3899878755809327,-0.22160224976664827
-1.5910600590379027,-2.5518816033000453,-4.304213882786794,-1.7630582607701837,2.0972982641493827,-1.8789130534180731,3.2825831725974424
2.4815523887343023,1.8465357909409872,-4.1791827474627885,0.0951711649514243,0.2947560244464668,-1.2610880131162427,8.0966356859331
0.8106151408181294,-3.0385383812049165,-3.7488918467626617,-5.088065930804385,-1.1978122477353577,-1.190520556474391,-1.0589719256948231
