model/6_layer/
lr = 0.001
1,5,10,50,100,200,500
-1.5118532702838752,-0.2660524554105541,0.6015330257159623,-3.9869840069907907,-3.3507861473654175,0.30697540142147045,7.134809018789349
-1.1294787919673255,1.940557331562062,0.2328942409778157,1.3712409842139244,-3.1892468207297133,-2.4717798050602418,-0.8416716181868527
0.6983551747251644,0.9079143572760839,1.0585790350353272,0.9414979865682656,-0.12415984037235908,-1.6317169073169997,1.1938122930962058
0.874152741791109,-0.5761652384903542,1.9725302310756017,-2.0418412702460738,1.8524986766254137,-0.7960038211965202,0.19520617345508923
1.2731026455609618,-0.22241813638086513,3.219505736886017,1.4438588066266855,1.3614993471918027,0.4111667299618421,-4.133010806839875
-0.0018278645139953448,7.4607208942991265,2.315759857253262,-1.5927571885871301,-3.7553620778416175,0.17954010424926034,-2.0125356921740964
2.426032375879758,1.1895508803145405,3.6672810767798802,1.04579940467414,-4.527726591458987,6.888550882782934,7.175778310597606
lr = 0.003
1,5,10,50,100,200,500
-90.3782445735356,-88.30859715836239,-89.5818810856288,-5.495721971369025,-5.359673832192049,-1.0828217965021278,0.16926970186063595
-90.91845796355621,-90.212063754902,-1.472608389483397,-3.0783279233084597,-12.962020676972717,-6.503714233934606,-6.582404041634632
-87.8621803864343,-91.30424342350852,-88.20703460531935,-5.225952053253777,-2.0139782601656373,-1.047294267978255,-7.5567747912014145
-88.6501735724971,0.7750782320226152,-90.00881075630572,-1.9624423726729325,-3.7326738755125652,1.5570702219423063,-8.970792275429167
-1.1994715047490856,-91.04562707423642,-88.95350878675382,-7.214996757569037,-8.388646476153031,-9.000484580627417,-7.671743398492827
-90.09922844615343,-1.9912126878451446,-88.96365576150194,-90.01406457062085,-5.161757232928158,-91.00205971697333,-89.24836475040901
-90.25171552900045,-89.63017314262152,-90.97928219093441,-88.46016578389653,-7.102100422732605,-5.170861628652507,-3.217434069843172
lr = 0.0001
1,5,10,50,100,200,500
-0.5379045380584223,-1.73843902598539,1.863115245342583,-1.209273469979757,-4.142622915908395,-2.578513925079334,-2.187574333276479
-1.503837246614149,-4.301137995408982,-1.6358267858989748,-9.987917414966855,-3.249548015069171,-1.204561526740767,-1.5449659798043416
1.191773733166878,-2.0537261186214453,7.0712896354324695,-5.658411473137767,-6.191572021175633,-2.799703384028097,-2.7917132397445035
0.07462409285027963,-0.4067745335821803,-1.222848645647383,-9.293807514176276,-1.4106383035810084,-2.4416406893548674,-1.8974867030034843
0.4884833521403419,-3.9713535705057894,-6.458694051462674,-7.17158921079124,-2.567798538077137,-1.1107773597804702,-1.0962437144326298
1.515156245220845,-19.29893070092501,-19.587177070569005,-1.719394191609814,-1.394169828108545,-2.4338428022534684,-7.862771977039704
1.238859521888132,-5.032644672227713,-1.268648161113849,-0.42556176123219974,-1.2873447242233906,-6.374457265588634,-8.779924400770868
lr = 0.0003
1,5,10,50,100,200,500
-0.33471415258271586,4.295220437898221,-2.719163962079716,-2.134785532509337,-1.7754399880365501,-5.253924121298072,-8.76752987812578
1.7503799653874483,-1.2742952967825356,0.9827870540791201,-2.006795796958804,-8.479417055149423,-3.855961006851426,-3.4994115593497455
1.7924795914953353,-0.15017958876823437,-3.18270344850284,-3.346419642783812,-2.64843716368458,-2.8700638558769596,0.9498791468867642
0.8046935790625772,2.450818898986094,-1.7093668349948608,-7.512225679525872,-10.433496737011296,-4.997983234210658,2.1300865621663627
1.2414572711213605,0.9829065130999514,3.446166197207167,-3.9709361486264543,-9.86884524820493,-1.6038011991453527,-0.2976287759799662
1.080280852897451,-0.33047767634122927,9.609093513465329,-3.737010223194487,-0.1954106893247522,-6.674587878340246,-1.1676304931963641
1.5921328007549935,1.9462146939670155,-1.271499550618676,-3.7852511660568835,-5.555165343834818,8.177343317431168,1.32984661403838
